goodreadsID,title,authors,hyper,pageCounts,proportion_text_reviews,average_rating,genreVoted,hasAward,total_ratings,book.descriptions
26183012,Gray Panthers: Earth's Revenge,David Guenther,/book/show/26183012-gray-panthers,336,0.058823529,4.05,Science Fiction,FALSE,170,"The defenders of Earth, the Gray Panther Army saved the Earth from an invasion from the Libra Alliance on 6 January 2128. The jubilation was short lived as Earth's defenders found out there was a second deadlier fleet that would arrive at Earth in about two years. The Gray Panther Army consisting of ancient veterans, who have been enhanced through nanite technology to once again be young men and women, are forced to expand their ranks to include even the young. The Gray Panthers enlist the services of Matt Andrews and his team of crack flyers “Matt’s Marauders.” Their mission; to fly captured fighters deep in enemy space from a captured raider to buy Earth time as defenses are built up and the fleet increased in anticipation for the looming invasion. "
29851648,Nebular Collection 1 - The Triton Base,Thomas Rabenstein,/book/show/29851648-nebular-collection-1---the-triton-base,423,0.21875,4.03,NA,FALSE,32,"NEBULAR, takes us into the year 2113 – a time when nationalistic interests and blind patriotism are things of the past. The scourge of international wars is no longer a threat. By combining resources and knowledge, Humanity has almost conquered disease and poverty. United as the Solar Union, Humanity faces the challenges of the last unknown realm – space! Thriving colonies on the Moon and Mars are part of everyday life. Around ten billion people live on Earth while two hundred and fifty million have settled in the Moon and Mars colonies. Scientific outposts are being established and operated on the moons of the gigantic outer planets. Human explorers have already encountered the ice deserts on Jupiter’s moon Europa, the dusty storms on Mars and the primeval hydro-carbon oceans on Titan. Prospectors search for crucial natural resources in the asteroid belts and manned spaceships fly not only between the planets but also to the outer edges of the solar system to further the reach of exploration. Humanity’s most distant outpost is on Neptune’s moon Triton, an ice-cold world, where scientists and private mining companies are braving the harsh conditions. About 2000 men and women of the Solar Union are part of the contingent, accepting a life of solitude, far away from home. They are exploring the outer regions of the solar system to find much needed raw materials for Earth and her colonies. Astrophysicists utilize the unique local undisturbed gravitational conditions on Triton, aligning the large antenna arrays of the new SETI project onto nearby stars. However, Humanity has not yet found alien life forms. Establishing contact with fellow alien civilizations is one of the greatest remaining objectives of these times. Unconsciously, most Humans hope these foreign cultures will be similar and that Humanity will be able to learn from these beings in a peaceful exchange of information. However, so far the SETI installation on Triton has been unsuccessful to intercept signals from an intelligent origin. It is as if alien civilizations don’t want to communicate with Humanity – but that doesn’t mean these aliens don’t exist … and haven’t been listening … and watching Humanity all along!"
31849508,The Mothersea,Stephen Renneberg,/book/show/31849508-the-mothersea,278,0.113207547,4.38,Science Fiction,FALSE,53,"Named to  Kirkus Reviews'   Best Books of 2016 Named to  Kirkus Reviews'   Best Indie Otherworldly Reads of 2016 Awarded the Kirkus Star.Ten years after The Mothership crashed on Earth, an alien probe from 65,000 light years away splashes down in the Pacific, seeking to solve a cosmic riddle. A trawler inexplicably vanishes at sea and a body washes up on a deserted beach with a single extra-terrestrial clue that reaches all the way to Area 51. Colonel Beckman and two of his team are dispatched to unravel the mystery. They board an oceanographic vessel which carries them to one of the most remote places on Earth, where an elusive alien presence is preparing to challenge the dominance of the human race. It is there, in the baking tropical heat of The Mothersea, they learn a terrible truth – that one world cannot have two masters. Awarded the Kirkus StarAlternate cover edition for 9780994184030"
16165838,Koban (Koban #1),Stephen W. Bennett,/book/show/16165838-koban,490,0.043070127,4.11,Science Fiction,FALSE,1811,"Quantum gravity theory revealed hidden dimensions that concealed gravity’s strong link to Tachyon Space. Nearly unlimited cheap energy from tachyons led to the creation of Jump Hole technology and faster than light travel to the stars. In two hundred years, humanity had colonized over seven hundred planets in a volume five hundred light years in radius. Humankind enjoyed the benefits of the end of wars and disbanded its standing armies. Life was idyllic for three hundred years. Then the Krall came.The Krall, a warrior race with lightning-fast reflexes has used combat for 25,000 years to select the genes of the strongest and fastest warriors. This breeding program created a species fit to dominate the galaxy. Dominate everywhere but on Koban, an uninhabited planet with high gravity, teal colored flora and impossibly fast and savage animals that employ organic superconducting nerves.The Krall captured humans at the fringes of their expansion for testing on Koban. Humanity was useful only if they were adequate fighters. If not, the Krall intended to destroy the species because they already had slave races, and humans were poor tasting meat animals. If humans proved worthy opponents, the Krall would fight with the same weapons humans used, in order to continue their quest for physical perfection.Growing weary of the humans’ incapacity to fight well, the Krall were close to a decision to eliminate the race when they captured their last cargo of humans for testing – a ship containing bio-scientists. The choice was simple: Put up a good fight or condemn humanity to extinction. The Krall will discover more than one species knows how to bypass natural selection."
3406753,Space Captain Smith (Chronicles of Isambard Smith #1),Toby Frost,/book/show/3406753-space-captain-smith,306,0.12284264,3.7,Science Fiction,FALSE,985,"In the 25th Century the British Space Empire faces the gathering menace of the evil ant-soldiers of the Ghast Empire hive, hell-bent on galactic domination and the extermination of all humanoid life. Isambard Smith is the square-jawed, courageous, and somewhat asinine new commander of the battle damaged light freighter John Pym, destined to take on the alien threat because nobody else is available. Together with his bold crew—a skull-collecting alien lunatic, an android pilot who is actually a fugitive sex toy, and a hamster called Gerald—he must collect new-age herbalist Rhianna Mitchell from the laid back New Francisco orbiter and bring her back to safety in the Empire. Straightforward enough—except the Ghasts want her too. If he is to get back to Blighty alive, Smith must defeat void sharks, a universe-weary android assassin, and John Gilead, psychopathic naval officer from the fanatically religious Republic of New Eden before facing his greatest enemy: a ruthless alien warlord with a very large behind."
37916315,The Black Tide: Boxed Set,Baileigh Higgins,/book/show/37916315-the-black-tide,604,0.085714286,4.51,NA,FALSE,35,"
  For fans of The Hunger Games and Divergent comes a story like no other. You've found your new obsession. 
 
  The Black Tide. That’s what they called it. Incurable. Unstoppable. Terrifying.
 
  The Black Tide - Remnants
Besieged by guilt and saddled with the care of her little sister, Ava struggles to cope with the demands placed upon her young shoulders. When an unstoppable disease sweeps across the globe, decimating the population, her life takes a terrifying turn for the worse. Does she have what it takes to survive?
  The Black Tide - Rebellion
After finding a new home, Ava works hard to keep those under her care safe and protected. She is confronted daily by new obstacles, while also battling to contain her grief over the loss of her lover, Brian. Nonetheless, she is determined to survive and carve out a new life for them all, but will it last?
  The Black Tide - Vanquish
Kidnapped by the followers of a mysterious new enemy, General Hagen, Ava finds herself lost among a sea of others just like her. Frightened and homesick, she longs for her old home and family. With no hope of rescue, she realizes the only means of escape lies within her own hands. 
  A survivor is born...
 
  A Dystopian Thriller about one young woman's struggle to not only survive but thrive in even the most difficult of situations while learning who she really is and what she is capable of. 
 
  Buy Now!
 "
38662574,She Is the End,A.C. Weston,/book/show/38662574-she-is-the-end,519,0.833333333,4.83,Science Fiction,FALSE,6,"Someone is ruling in Relai Aydor’s name, pushing the galaxy toward war, and they're killing anyone who resists—people like Milo Hemm's family. Of all those harmed by the false queen, Milo is the only one who manages to track Relai down to Earth.He won't be the only one to nearly kill her.***Relai Aydor, the tyrant queen of the galaxy, has been hiding and sunning on the resort planet of Earth while her home planet, Arden, crackles in the grip of her distant rule. Milo Hemm escaped that hell and tracked her down to bring her to justice with help from a man with too many secrets and zero morals. A pair of Ardenian soldiers is the only thing standing in his way… until they realize she hasn’t been ruling at all. And now everyone wants them all dead.Space witches, violent rebels, hired assassins, government suits, and a conspiracy theorist podcaster are the least of their problems—they need to get off this planet to reclaim Relai’s throne. With our galaxy on the line, they’d better learn to take care of each other… before they tear themselves apart.A thrilling blend of deep character relationships and breathtaking action, She Is the End begins an epic trilogy about trust and doubt, justice and mercy, friendship and love."
5992412,The Legend of Miaree,Zach Hughes,/book/show/5992412-the-legend-of-miaree,187,0.2,3.4,Science Fiction,FALSE,15,"Humans find Miaree's people attractive and physically compatible, but her people find humans addictive. This creates a hybrid zone and genetic sink for Miaree's gene pool."
4352969,The Fall of Chronopolis,Barrington J. Bayley,/book/show/4352969-the-fall-of-chronopolis,191,0.105263158,3.78,Science Fiction,FALSE,114,"The mighty ships of the Third Time Fleet relentlessly patrolled the Chronotic Empire's thousand-year frontier, blotting out an error of history here or there before swooping back to challenge other time-travelling civilisations far into the future. Captain Mond Aton had been proud to serve in such a fleet. But now, falsely convicted of cowardice and dereliction of duty, he had been given the cruellest of sentences: to be sent unprotected into time as a lone messenger between the cruising timeships. After such an inconceivable experience in the endless voids there was only one option left to him. To be allowed to die."
945623,Accelerando,Charles Stross,/book/show/945623.Accelerando,433,5.99E-05,3.88,Science Fiction,FALSE,16688,"The year is some time between 2010 and 2015. The recession has ended, but populations are ageing and the rate of tech change is accelerating dizzyingly. Manfred makes his living from spreading ideas around, putting people in touch with one another and leaving a spray of technologies in his wake. Although he lives at the cutting edge of intelligence amplification technology, even Manfred can take on too much. And when his pet robot cat picks up some interesting information from the SETI data, his world — and the world of his descendants — is turned on its head."
36671037,The Chamber of Doctor Z: The Amazing Adventures of Hunter Caine,J.P. Vile,/book/show/36671037-the-chamber-of-doctor-z,35,0.4,4.6,Glbt,FALSE,5,"Hunter Caine, Soldier of Fortune, while on a job to rescue a kidnapped scientist finds herself face to face with a zombie horde. Using her trusty particle blaster she must fend off the zombie and a back-shooting betrayer in order to escape. The Chamber of Doctor Z is the first story by JP Vile in the Hunter Caine series of Pulp Adventures."
427298,"The Book of the Ler (Ler, #1-3)",M.A. Foster,/book/show/427298.The_Book_of_the_Ler,NA,0.09375,4.14,Science Fiction,FALSE,64,"Out of print since 1985, these three classic novels form a trilogy that chronicles the history of an alternate human race, the Ler, from their origins as a bioengineered ""superhuman"" race on Earth to their complex civilizations in space. Together, the books form a challenging examination of what it means to be human."
6917321,Killbird,Zach Hughes,/book/show/6917321-killbird,NA,0.16,3.88,Science Fiction,FALSE,25,"THEY CALL HIM EBAN THE HUNTER...Eban the Hairy One, Eban the Accursed. From the beginning, the sign of the gods has been upon him. But now he has tempted the gods too far. He has drawn down the wrath of the killbirds upon his unsuspecting people and has become an outcast, doomed to roam the wilderness.Yet in the wilderness waits his destiny. For only Eban can discover the final legacy of his tribe's ancestors—a legacy so awesome and frightening that, should he unleash his power, his world will never be the same..."
1766063,The Zen Gun,Barrington J. Bayley,/book/show/1766063.The_Zen_Gun,NA,0.17721519,3.41,Science Fiction,FALSE,79,"The novel about: the absolutely ultimate weapon that can ever exist...The sub-human who found it and tried to use it...The beasts who manned humanity's last star fleet...The widening rim in the space-time continuum...The brief cosmic empire of the pigs...The theory of gravitaitational recession...The su[er-samurai who served the zen-gunner...The colonial girl who defied the galactic empire...And many more ""nova"" ideas from the author of whom Michael Moorcock said, ""There is no one else to match him."""
1183868,"The Zero Stone (The Zero Stone, #1)",Andre Norton,/book/show/1183868.The_Zero_Stone,221,0.065197429,3.97,Science Fiction,FALSE,1089,"A mysterious stone, born of worlds long extinct, is the key to powers unimaginable to man—powers that could enable its owners to control the universe. Murdoc Jern, gem trader, finds that possession of the stone has led him to the center of a web of intrigue and murder.With his companion Eet, an inscrutable feline mutant with phenomenal ESP powers, he is hunted through space, coming finally to a long forgotten planet inhabited by apelike ""sniffers."" There, facing the predatory sniffers, the antagonistic Patrol and the laser-guns of the Thieves' Guild, Murdoc must seek the source of the Zero Stone and bargain for his right to pursue his destiny as a free man."
10881616,"First Contact (In Her Name: The Last War, #1)",Michael R. Hicks,/book/show/10881616-first-contact,392,0.07110257,4.05,Science Fiction,FALSE,4163,"Terran survey ship Aurora finds two habitable planets in an uncharted star system. But Aurora is disabled by gigantic alien warships and boarded by blue-skin females with fangs and claws. The warriors slaughter the crew in ritual one-on-one combat. The sole survivor is returned to Earth. This Messenger bears a real-time globe device that counts down to an impending attack. That is the way of the Kreelan Empire. For centuries before man have they waged war, seeking a prophesied savior. Soon to be extinct, the ancient species wages their last war, hoping for redemption of sins long past."
2037209,Agent of Destruction,Rutledge Etheridge,/book/show/2037209.Agent_of_Destruction,343,0.090909091,3.55,Science Fiction,FALSE,22,"Rutledge Etheridge delivers an action-packed novel of future warfare and subterfuge. As the Silver and Gold Fleets recover from their historic battle, a spy from the planets continues her mission.To keep the worlds from being plundered by the Fleets, she must thwart any alliance between them -- and plunge them into a state of chaos that will destroy them completely..."
1140171,Masque World,Alexei Panshin,/book/show/1140171.Masque_World,167,0.041237113,3.94,Science Fiction,FALSE,97,"The third and sadly the last of the documented adventures of Anthony Villiers, gentleman adventurer and his traveling companion, Torve the Trog. I'm not sure I know what goes on in this one, but I don't mind -- and neither will you. The Villiers books are Comedy of Manners set in Space. They are ridiculous, irreverent, and highly amusing."
26031851,"Renegade (The Spiral Wars, #1)",Joel Shepherd,/book/show/26031851-renegade,451,0.072992701,4.24,Science Fiction,FALSE,1233,"One thousand years after Earth was destroyed in an unprovoked attack, humanity has emerged victorious from a series of terrible wars to assure its place in the galaxy. But during celebrations on humanity’s new Homeworld, the legendary Captain Pantillo of the battle carrier Phoenix is court-martialed then killed, and his deputy, Lieutenant Commander Erik Debogande, the heir to humanity’s most powerful industrial family, is framed with his murder. Assisted by Phoenix’s marine commander Trace Thakur, Erik and Phoenix are forced to go on the run, as they seek to unravel the conspiracy behind their Captain’s demise, pursued to the death by their own Fleet. What they discover, about the truth behind the wars and the nature of humanity’s ancient alien allies, will shake the sentient galaxy to its core."
401435,Alien Earth,Megan Lindholm,/book/show/401435.Alien_Earth,385,0.107255521,4.05,Science Fiction,FALSE,317,"Over successive generations the Conservancy has re-adjusted man to make him so environmentally-friendly that he no longer breeds or leaves any trace of his existence. However a depleted gene-pool now means that a dying Earth has to be repopulated, quickly."
171535,"A Call to Arms (The Damned, #1)",Alan Dean Foster,/book/show/171535.A_Call_to_Arms,341,0.059357542,3.79,Science Fiction,FALSE,1432,"For eons, the Amplitur had searched space for intelligent species, each of which was joyously welcomed to take part in the fulfillment of the Amplitur Purpose. Whether it wanted to or not. When the Amplitur and their allies stumbled upon the races called the Weave, the Purpose seemed poised for a great leap forward. But the Weave's surprising unity also gave it the ability to fight the Amplitur and their cause. And fight it did, for thousands of years.Will Dulac was a New Orleans composer who thought the tiny reef off Belize would be the perfect spot to drop anchor and finish his latest symphony in solitude. What he found instead was a group of alien visitors, a scouting party for the Weave, looking for allies among what they believed to be a uniquely warlike race, Humans.Will tried to convince the aliens that Man was fundamentally peaceful, for he understood that Human involvement would destroy the race. But all too soon, it didn't matter. The Amplitur had discovered Earth..."
2826082,Collision Course,Barrington J. Bayley,/book/show/2826082-collision-course,NA,0.135416667,3.66,Science Fiction,FALSE,96,"From the back cover: The ruins were getting younger. They were thought to be the ruins of an invading force of space monsters that men had defeatedduring the Dark Ages centuries before. Butthe ruins were visibly getting newer -- rebuilding themselves.The militarists who had reconstructed society after the supposed invasion were getting panicky. Until they found a complete invader vehicle -- and learned it travelled through time. But what was Time? What was Now? Could there be more than one Time Front -- one going forward, one in reverse? And what would happen when two such fronts met in the inevitable COLLISION COURSE?"
27429837,The Pirates of Zan,Murray Leinster,/book/show/27429837-the-pirates-of-zan,155,0.136842105,3.65,Fiction,FALSE,190,"Because Bran Hoddan was a serious electronice engineer, he didn't want any part of his planet's heritage. For he was from Zan -- and Zan's only occupation was spaceship piracy!"
22566044,"Fluency (Confluence, #1)",Jennifer Foehner Wells,/book/show/22566044-fluency,377,0.095797721,3.8,Science Fiction,FALSE,8424,"NASA discovered the alien ship lurking in the asteroid belt in the 1960s. They kept the Target under intense surveillance for decades, letting the public believe they were exploring the solar system, while they worked feverishly to refine the technology needed to reach it. The ship itself remained silent, drifting. Dr. Jane Holloway is content documenting nearly-extinct languages and had never contemplated becoming an astronaut. But when NASA recruits her to join a team of military scientists for an expedition to the Target, it’s an adventure she can’t refuse. The ship isn’t vacant, as they presumed. A disembodied voice rumbles inside Jane’s head, ""You are home."" Jane fights the growing doubts of her colleagues as she attempts to decipher what the alien wants from her. As the derelict ship devolves into chaos and the crew gets cut off from their escape route, Jane must decide if she can trust the alien’s help to survive."
31019075,"Vick's Vultures (Union Earth Privateers, #1)",Scott   Warren,/book/show/31019075-vick-s-vultures,NA,0.135371179,4.18,Science Fiction,FALSE,458,"In the far future, alien technology captured by the Union Earth Privateers has fueled Earth's tenuous expansion from a single planet to a handful of systems across the Orion Spur.Victoria Marin, captain of the U.E. Condor, and her crew of Vultures have been running dry for months. In danger of losing her command and her credibility if she can't locate fresh salvage, she locks onto the distress signal of an alien ship in hopes of valuable cargo. What she finds instead is First Prince Tavram, the heir apparent to one of the largest empires in known space. Tavram's ship has been crippled after narrowly escaping an ambush and his would-be assasin is coming to finish the job.The Vultures launch a high risk mission to rescue the prince and recover every last scrap of xenotech they can before the hunter catches up to his prey. But there are more dangers than notorious interstellar assassins when it comes to ferrying an alien prince across the stars, and Victoria must contend with dangerous alliances, old grudges, and even her own government if she means to bring her crew home alive. Whether she succeeds or fails, the consequences of her choices will affect the path of all humanity."
2158471,Sovereign,R.M. Meluch,/book/show/2158471.Sovereign,230,0.142857143,3.66,Science Fiction,FALSE,70,"The domination of galaxies - that was the prize. And Earthmen and Uelsons contended for it. Bloodily. Across light-years. Arana was a small, insignificant planet, its only claim to fame its desirable position as a refuelling point. But on Arana, a new race of humankind was developing. And of that kind, one Family, and above all, one individual, held out a promise for a very different future. Teal Ray Stewart, a Bay Royalist, and a very special one, might prove to be a key figure, not only to the future of his planet, but to the future of mankind."
4929272,"Aspho Fields (Gears of War, #1)",Karen Traviss,/book/show/4929272-aspho-fields,400,0.06779661,4.09,Science Fiction,FALSE,2891,"For the first time, fans of the blockbuster Gears of War video games get an in-depth look at Delta Squad’s toughest fighters–soldier’s soldier Marcus Fenix and rock-solid Dominic Santiago–as well as a detailed account of the pivotal battle of the Pendulum Wars.As kids, the three of them were inseparable; as soldiers, they were torn apart. Marcus Fenix and Dominic Santiago fought alongside Dom’s elder brother Carlos at Aspho Fields in the epic battle that changed the course of the Pendulum Wars. There’s a new war to fight now, a war for mankind’s very survival. But while the last human stronghold on Sera braces itself for another onslaught from the Locust Horde, ghosts come back to haunt Marcus and Dom. For Marcus–decorated war hero, convicted traitor–the return of an old comrade threatens to dredge up an agonizing secret he’s sworn to keep.As the beleaguered Gears of the Coalition of Ordered Governments take a last stand to save mankind from extermination, the harrowing decisions made at Aspho Fields have to be re-lived and made again. Marcus and Dom can take anything the Locust Horde throws at them–but will their friendship survive the truth about Carlos Santiago?From the Paperback edition."
22823737,"Empire of Bones (Empire of Bones Saga, #1)",Terry Mixon,/book/show/22823737-empire-of-bones,219,0.078431373,4.13,Science Fiction,FALSE,816,"The Terran Empire is dead. Long live the Empire! Commander Jared Mertz, the bastard son of the Emperor, and his half-sister, Princess Kelsey, barely speak to one another. To their dismay, their father seizes an opportunity to change that and sends them on a dangerous quest to explore the fallen Empire. Separated from home by an impassable gulf and struggling to redefine their relationship, they find themselves thrust into a vicious war. Unless they work together to stop the Empire’s deadly legacy, billions face a horrific fate."
1766068,The Grand Wheel,Barrington J. Bayley,/book/show/1766068.The_Grand_Wheel,NA,0.196721311,3.38,Science Fiction,FALSE,61,"Cheyne Scarne was a gambler... and he took the big plunge when he bet his life to get to the inner circle of the Grand Wheel. Because the Wheel was the ultimate Syndicate - the final Mafia - that controlled all that was illegal in all the planets under human control. But Cheyne was not to know whether he had won or lost when he gained his point. Because the Wheel had plans for him. And they made him the historic offer he could not refuse. There was, it seemed, a similar gambling combine in the rest of the galaxy, bigger by far than the little group of stars held by Earthlings. And the Wheel wanted a cut in this. So Cheyne Scarne found himself selected to be humanity's own player in a game in which nobody knew the value of the cards and the rules of the game were infinitely variable!"
6559555,Rendezvous,D. Alexander Smith,/book/show/6559555-rendezvous,0,0,3.11,Science Fiction,FALSE,9,NA
15840677,Alarm of War,Kennedy Hudner,/book/show/15840677-alarm-of-war,460,0.056892779,3.96,Science Fiction,FALSE,457,"Intrigue. Betrayal. A devastating surprise attack and a frantic fight to survive.Gritty warfare in space as four young officers respond to the alarm of war.Four officer cadets in the Victorian Fleet meet in training camp. Emily, the young woman who dreams of becoming a Fleet historian, but discovers her real talents lay elsewhere. Grant, the arrogant son of Victoria’s most famous admiral. Hiram, the nervous but brilliant strategist, and Cookie, intent on joining the Fleet Marines. Together, they survive the trials and hardships of training to join the Fleet, unaware that that their home is about to be plunged into a maelstrom.For three hundred years, the Kingdom of Victoria has enforced peace across the galaxy. But it has grown complacent, and its enemies are ready to strike. The Tilleke Empire and the Dominion of Unified Citizenry have been waiting a long time, and now is their chance. As their web draws closed around Victoria, the band of new officers find themselves on the last line of defense. They’ve been well trained – but will it be enough to save the kingdom?"
662671,"First to Fight (Starfist, #1)",David Sherman,/book/show/662671.First_to_Fight,378,0.035361414,3.73,Science Fiction,FALSE,1923,"""Marines, we have just become a low-tech deep recon patrol . . .""Stranded in a hellish alien desert, stripped of their strategic systems, quick reaction force, and supporting arms, and carrying only a day's water ration, Marine Staff Sergeant Charlie Bass and his seven-man team faced a grim future seventy-five light-years from home. The only thing between his Marines and safety was eighty-five miles of uncharted, waterless terrain and two thousand bloodthirsty savages with state-of-the-art weapons in their hands and murder on their minds. But the enemy didn't reckon on the warrior cunning of Marines' Marine Charlie Bass and the courage of the few good men who would follow him anywhere--even to death. . ."
1156486,Zelde M'Tana,F.M. Busby,/book/show/1156486.Zelde_M_Tana,320,0.076923077,3.72,Science Fiction,FALSE,117,"Zelde M'Tana is a main character in the Rissa Kerguelen / Bran Tregare series. This book delves into her childhood, adolescence and early adulthood giving you an even greater appreciation of Zelde. While it is technically a prequel to the main series, it can be read at any point the reader wants insight into this character without over powering the storyline of the Rissa saga."
6713634,"Live Free or Die (Troy Rising, #1)",John Ringo,/book/show/6713634-live-free-or-die,404,0.051316861,4.16,Science Fiction,FALSE,7366,"First Contact Was Friendly When aliens trundled a gate to other worlds into the solar system, the world reacted with awe, hope and fear. But the first aliens to come through, the Glatun, were peaceful traders and the world breathed a sigh of relief. Who Controls the Orbitals, Controls the World When the Horvath came through, they announced their ownership by dropping rocks on three cities and gutting them. Since then, they've held Terra as their own personal fiefdom. With their control of the orbitals, there's no way to win and earth's governments have accepted the status quo. Live Free or Die. To free the world from the grip of the Horvath is going to take an unlikely hero. A hero unwilling to back down to alien or human governments, unwilling to live in slavery and with enough hubris, if not stature, to think he can win. Fortunately, there's Tyler Vernon. And he has bigger plans than just getting rid of the Horvath."
25830594,"The Ember War (The Ember War Saga, #1)",Richard    Fox,/book/show/25830594-the-ember-war,236,0.057460612,3.92,Science Fiction,FALSE,2158," Earth is doomed. Humanity has a chance.  In the near future, an alien probe arrives on Earth with a pivotal mission—help humanity survive an impending invasion by an alien armada so massive it can blot out the stars, or leave the human race to certain extinction. Despite overwhelming odds, the probe recruits a young inventor named Marc Ibarra to plan a daring gambit. To weather the coming storm, Ibarra must build a space fleet strong enough to face an implacable foe in a battle against annihilation."
35164,Voyage to the City of the Dead (Humanx Commonwealth #11),Alan Dean Foster,/book/show/35164.Voyage_to_the_City_of_the_Dead,256,0.051162791,3.56,Science Fiction,FALSE,430,"Irritating Horseye!Many worlds of the Humanx Commonwealth boasted of ""natural wonders"" but Horseye was truly unique -- the planet had the most spectacular river valley anywhere in the known universe and was home to three alien cultures.The fascinating planet just cried out for proper study, and after months of impatient quarantine Etienne and Lyra Redolw had finally received permission to begin a voyage of exploration to the source fo the River Skar, a mere 12,000 kilometers Upriver.Old hands at cracking new planets, the Redowls studied the aliens languages, took local guides, and provided for emergencies. But nothing could prepare them for the awesome treachery of the natives or the unbelievable natural obstacles. And not even the natives understood the planet's deepest secret..."
1802072,"Armageddon (Battlestar Galactica, #1)",Richard Hatch,/book/show/1802072.Armageddon,309,0.052941176,3.51,Science Fiction,FALSE,170,"Eighteen years have passed since the battlestar Galactica and its ragtag fleet of survivors began their epic journey to find the legendary planet Earth. Commander Adama has died, and the brash Colonial warrior Starbuck has disappeared during a recon patrol and is presumed dead."
17132259,"Naero's Run (A Spacer Clans Adventure, #1)",Mason Elliott,/book/show/17132259-naero-s-run,434,0.057425743,3.79,Science Fiction,FALSE,505,"2595: Ten years after The Fourth Spacer War with the rival Gigacorps. Naero Amashin Maeris works in her Clan's merchant fleet, dreaming of her own ship and developing psyonic powers without going nuts. After tragedy strikes her Clan in the Unknown Regions, agents from the Corps stalk her, believing she holds the key to secrets priceless and deadly: lost tek data from an ancient, godlike alien race. Soon she's caught up in a white hot intrigue of raiders, assassins, and warring interstellar spies and fleets. Even worse, the greatest threat might yet lurk deep within herself. And Naero's Run has only just begun to heat up."
26824007,The Medusa Chronicles,Stephen Baxter,/book/show/26824007-the-medusa-chronicles,336,0.110299489,3.78,Science Fiction,FALSE,1369,"Inspired by Sir Arthur C. Clarke's short story A Meeting with Medusa, this novel, with permission from the Clarke Estate, continues the story of Commander Howard Falcon over centuries of space-exploration, interaction with AI, first contact and beyond. All brought to life by two of our greatest SF authors, Stephen Baxter and Alastair Reynolds.Howard Falcon almost lost his life in an accident . . . and a combination of human ingenuity and technical expertise brought him back. Not as himself, but as an augmented human: part man, part machine, and exceptionally capable.The Medusa Chronicles charts his journey through time, the changing interaction between humanity and our universe, and combined moments of incredible action with unparalleled exploration of and expansion into space. A compelling read from the beginning, this is classic SF which has appeal for readers who like Gravity and The Martian."
16132295,Exodus: Empires at War #1 (Exodus: Empires at War #1),Doug Dandridge,/book/show/16132295-exodus,382,0.045454545,3.86,Science Fiction,FALSE,660,"Humanity's worst nightmare has again come out of the Dark. Can a human race in turmoil survive?When the human race faces extermination at the hands of an expanding species the last survivors travel a thousand years to reestablish the race ten thousands light years away. It is now a thousand years after the birth of the New Terran Empire. The race has aggressively expanded during that time, with a fleet that has never lost a war against an alien species. But the signs are there, the old enemy is back, and the Fleet will face its greatest challenge in a foe fifty times their size.Science fiction in the tradition of Anderson and Weber, where the physics of normal and hyperspace dictate the strategy and tactics. Enormous fleets battle across the immensity of space with advanced technologies. Can the proud human Fleet hold off the tide of an advancing enemy, rallying allies and deploying new tech? Or will the conquerors achieve what they could not two thousand years before, and end the existence of the upstarts."
18457557,Sky Hunter (The Targon Tales #0.5),Chris Reher,/book/show/18457557-sky-hunter,207,0.101522843,3.59,Science Fiction,FALSE,985,"Air Command pilot Nova Whiteside is assigned to a remote outpost to guard the construction of a new tethered orbiter, Skyranch Twelve, against rebel sabotage. The difference between the well-ordered Union air fields and this dusty garrison is made painfully clear when she runs afoul a brutal commander of ground troops.Her assignment takes her from the midst of a bloody uprising to the elegant new space station where she hopes to train for her Hunter Class pilot grade. But not all runs according to protocol and she soon suspects that more than farming is being done up there. When she uncovers the treacherous and illicit schemes taking place, it seems that local riots are the least of their troubles."
25405364,Slow Bullets,Alastair Reynolds,/book/show/25405364-slow-bullets,NA,0.140151515,3.59,Science Fiction,FALSE,2904,"From the author of the Revelation Space series comes an interstellar adventure of war, identity, betrayal, and the preservation of civilization itself.A vast conflict, one that has encompassed hundreds of worlds and solar systems, appears to be finally at an end. A conscripted soldier is beginning to consider her life after the war and the family she has left behind. But for Scur—and for humanity—peace is not to be.On the brink of the ceasefire, Scur is captured by a renegade war criminal, and left for dead in the ruins of a bunker. She revives aboard a prisoner transport vessel. Something has gone terribly wrong with the ship.Passengers—combatants from both sides of the war—are waking up from hibernation far too soon. Their memories, embedded in bullets, are the only links to a world which is no longer recognizable. And Scur will be reacquainted with her old enemy, but with much higher stakes than just her own life. "
102327,Armor,John Steakley,/book/show/102327.Armor,NA,0.051798945,4.12,Science Fiction,FALSE,14981,"Alternate cover edition can be found here. The military sci-fi classic in a striking new packageFelix is an Earth soldier, encased in special body armor designed to withstand Earth's most implacable enemy-a bioengineered, insectoid alien horde. But Felix is also equipped with internal mechanisms that enable him, and his fellow soldiers, to survive battle situations that would destroy a man's mind.This is a remarkable novel of the horror, the courage, and the aftermath of combat--and how the strength of the human spirit can be the greatest armor of all."
