,goodreadsID,title,authors,hyper,pageCounts,proportion_text_reviews,average_rating,genreVoted,hasAward,total_ratings,book.descriptions
28,1215032,"The Wise Man's Fear (The Kingkiller Chronicle, #2)",Patrick Rothfuss,/book/show/1215032.The_Wise_Man_s_Fear,NA,5.34E-05,4.57,Fantasy,FALSE,318069,"“There are three things all wise men fear: the sea in storm, a night with no moon, and the anger of a gentle man.”My name is Kvothe.I have stolen princesses back from sleeping barrow kings. I burned down the town of Trebon. I have spent the night with Felurian and left with both my sanity and my life. I was expelled from the University at a younger age than most people are allowed in. I tread paths by moonlight that others fear to speak of during day. I have talked to Gods, loved women, and written songs that make the minstrels weep.You may have heard of me.So begins the tale of a hero told from his own point of view — a story unequaled in fantasy literature. Now in The Wise Man's Fear, an escalating rivalry with a powerful member of the nobility forces Kvothe to leave the University and seek his fortune abroad. Adrift, penniless, and alone, he travels to Vintas, where he quickly becomes entangled in the politics of courtly society. While attempting to curry favor with a powerful noble, Kvothe uncovers an assassination attempt, comes into conflict with a rival arcanist, and leads a group of mercenaries into the wild, in an attempt to solve the mystery of who (or what) is waylaying travelers on the King's Road.All the while, Kvothe searches for answers, attempting to uncover the truth about the mysterious Amyr, the Chandrian, and the death of his parents. Along the way, Kvothe is put on trial by the legendary Adem mercenaries, is forced to reclaim the honor of the Edema Ruh, and travels into the Fae realm. There he meets Felurian, the faerie woman no man can resist, and who no man has ever survived ... until Kvothe.In The Wise Man's Fear, Kvothe takes his first steps on the path of the hero and learns how difficult life can be when a man becomes a legend in his own time."
29,34497,"The Color of Magic (Discworld, #1; Rincewind #1)",Terry Pratchett,/book/show/34497.The_Color_of_Magic,228,2.80E-05,3.98,Fantasy,FALSE,249950,"Terry Pratchett's profoundly irreverent, bestselling novels have garnered him a revered position in the halls of parody next to the likes of Mark Twain, Kurt Vonnegut, Douglas Adams, and Carl Hiaasen.The Color of Magic is Terry Pratchett's maiden voyage through the now-legendary land of Discworld. This is where it all begins -- with the tourist Twoflower and his wizard guide, Rincewind.On a world supported on the back of a giant turtle (sex unknown), a gleeful, explosive, wickedly eccentric expedition sets out. There's an avaricious but inept wizard, a naive tourist whose luggage moves on hundreds of dear little legs, dragons who only exist if you believe in them, and of course THE EDGE of the planet..."
30,12067,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",Terry Pratchett,/book/show/12067.Good_Omens,412,4.12E-05,4.25,Fantasy,TRUE,364003,"An alternative cover for this ISBN can be found hereAccording to The Nice and Accurate Prophecies of Agnes Nutter, Witch (the world's only completely accurate book of prophecies, written in 1655, before she exploded), the world will end on a Saturday. Next Saturday, in fact. Just before dinner.So the armies of Good and Evil are amassing, Atlantis is rising, frogs are falling, tempers are flaring. Everything appears to be going according to Divine Plan. Except a somewhat fussy angel and a fast-living demon—both of whom have lived amongst Earth's mortals since The Beginning and have grown rather fond of the lifestyle—are not actually looking forward to the coming Rapture.And someone seems to have misplaced the Antichrist . . . "
31,153008,"Kushiel's Dart (Phèdre's Trilogy, #1)",Jacqueline Carey,/book/show/153008.Kushiel_s_Dart,1015,4.93E-05,4.04,Fantasy,TRUE,60861,"The land of Terre d'Ange is a place of unsurpassing beauty and grace. It is said that angels found the land and saw it was good... and the ensuing race that rose from the seed of angels and men live by one simple rule: Love as thou wilt. Phèdre nó Delaunay is a young woman who was born with a scarlet mote in her left eye. Sold into indentured servitude as a child, her bond is purchased by Anafiel Delaunay, a nobleman with very a special mission... and the first one to recognize who and what she is: one pricked by Kushiel's Dart, chosen to forever experience pain and pleasure as one.Phèdre is trained equally in the courtly arts and the talents of the bedchamber, but, above all, the ability to observe, remember, and analyze. Almost as talented a spy as she is courtesan, Phèdre stumbles upon a plot that threatens the very foundations of her homeland. Treachery sets her on her path; love and honor goad her further. And in the doing, it will take her to the edge of despair... and beyond. Hateful friend, loving enemy, beloved assassin; they can all wear the same glittering mask in this world, and Phèdre will get but one chance to save all that she holds dear. Set in a world of cunning poets, deadly courtiers, heroic traitors, and a truly Machiavellian villainess, this is a novel of grandeur, luxuriance, sacrifice, betrayal, and deeply laid conspiracies. Not since Dune has there been an epic on the scale of Kushiel's Dart-a massive tale about the violent death of an old age, and the birth of a new."
32,7996,"Redwall (Redwall, #1)",Brian Jacques,/book/show/7996.Redwall,352,3.38E-05,4.12,Fantasy,FALSE,88765,"A quest to recover a legendary lost weapon by bumbling young apprentice monk, mouse Matthias. Redwall Abbey, tranquil home to a community of peace-loving mice, is threatened by Cluny the Scourge savage bilge rat warlord and his battle-hardened horde. But the Redwall mice and their loyal woodland friends combine their courage and strength."
33,68380,Dragonlance Chronicles (Dragonlance #1-3),Margaret Weis,/book/show/68380.Dragonlance_Chronicles,1030,0.025762204,4.21,Fantasy,FALSE,17351,"More than three million readers have witnessed the return of the dragons...And now the books that began the best-selling 'dragonlance' saga are collected in their entirety in this special edition, along with all of the artwork from the trilogy. This splendid collector's edition is a must for the millions of readers who fell in love with the fantasy world of Krynn."
34,13569581,"Blood Song (Raven's Shadow, #1)",Anthony  Ryan,/book/show/13569581-blood-song,591,5.27E-05,4.46,Fantasy,FALSE,56942,"“The Sixth Order wields the sword of justice and smites the enemies of the Faith and the Realm.”Vaelin Al Sorna was only a child of ten when his father left him at the iron gate of the Sixth Order. The Brothers of the Sixth Order are devoted to battle, and Vaelin will be trained and hardened to the austere, celibate, and dangerous life of a Warrior of the Faith. He has no family now save the Order.Vaelin’s father was Battle Lord to King Janus, ruler of the unified realm. Vaelin’s rage at being deprived of his birthright and dropped at the doorstep of the Sixth Order like a foundling knows no bounds. He cherishes the memory of his mother, and what he will come to learn of her at the Order will confound him. His father, too, has motives that Vaelin will come to understand. But one truth overpowers all the rest: Vaelin Al Sorna is destined for a future he has yet to comprehend. A future that will alter not only the realm, but the world."
35,29396,"Furies of Calderon (Codex Alera, #1)",Jim Butcher,/book/show/29396.Furies_of_Calderon,504,3.73E-05,4.12,Fantasy,FALSE,80513,"For a thousand years, the people of Alera have united against the aggressive and threatening races that inhabit the world, using their unique bond with the furies - elementals of earth, air, fire, water, and metal. But now, Gaius Sextus, First Lord of Alera, grows old and lacks an heir. Ambitious High Lords plot and maneuver to place their Houses in positions of power, and a war of succession looms on the horizon."" ""Far from city politics in the Calderon Valley, the boy Tavi struggles with his lack of furycrafting. At fifteen, he has no wind fury to help him fly, no fire fury to light his lamps. Yet as the Alerans' most savage enemy - the Marat - return to the Valley, he will discover that his destiny is much greater than he could ever imagine."" Caught in a storm of deadly wind furies, Tavi saves the life of a runaway slave named Amara. But she is actually a spy for Gaius Sextus, sent to the Valley to gather intelligence on traitors to the Crown, who may be in league with the barbaric Marat horde. And when the Valley erupts in chaos - when rebels war with loyalists and furies clash with furies - Amara will find Tavi's courage and resourcefulness to be a power greater than any fury - one that could turn the tides of war."
36,68418,"The Dark Elf Trilogy Collector's Edition (Forgotten Realms: Dark Elf Trilogy, #1-3; Legend of Drizzt, #1-3)",R.A. Salvatore,/book/show/68418.The_Dark_Elf_Trilogy_Collector_s_Edition,808,0.019229944,4.33,Fantasy,FALSE,23297,"This three-book set is perfect for collectors and an ideal gift for readers unfamiliar with the Forgotten Realms setting. The Dark Elf Trilogy--Homeland, Exile, and Sojourn--are enclosed in a hard-sided slipcover case featuring the cover art from the series."
37,91981,"The Dragonbone Chair (Memory, Sorrow, and Thorn, #1)",Tad Williams,/book/show/91981.The_Dragonbone_Chair,672,1.91E-05,3.95,Fantasy,FALSE,52465,"With The Dragonbone Chair, Tad Williams introduced readers to the incredible fantasy world of Osten Ard. His beloved, internationally bestselling series Memory, Sorrow, and Thorn inspired a generation of modern fantasy writers, including George R.R. Martin, Patrick Rothfuss, and Christopher Paolini, and defined Tad Williams as one of the most important fantasy writers of our time. This edition features a brand-new introduction from Tad Williams' editor as well as the original introduction from Williams himself! A war fueled by the powers of dark sorcery is about to engulf the peaceful land of Osten Ard—for Prester John, the High King, lies dying. And with his death, the Storm King, the undead ruler of the elf-like Sithi, seizes the chance to regain his lost realm through a pact with the newly ascended king. Knowing the consequences of this bargain, the king’s younger brother joins with a small, scattered group of scholars, the League of the Scroll, to confront the true danger threatening Osten Ard. Simon, a kitchen boy from the royal castle unknowingly apprenticed to a member of this League, will be sent on a quest that offers the only hope of salvation, a deadly riddle concerning long-lost swords of power. Compelled by fate and perilous magics, he must leave the only home he’s ever known and face enemies more terrifying than Osten Ard has ever seen, even as the land itself begins to die.After the landmark Memory, Sorrow, and Thorn trilogy, the epic saga of Osten Ard continues with the brand-new novel, The Heart of What Was Lost. Then don’t miss the upcoming trilogy, The Last King of Osten Ard, beginning with The Witchwood Crown!"
38,1170158,The Earthsea Trilogy,Ursula K. Le Guin,/book/show/1170158.The_Earthsea_Trilogy,478,0.020193861,4.25,Fantasy,FALSE,16094,"As long ago as forever and as far away as Selidor, there lived the dragonlord and Archmage, Sparrowhawk, the greatest of the great wizards - he who, when still a youth, met with the evil shadow-beast; he who later brought back the Ring of Erreth-Akbe from the Tombs of Atuan; and he who, as an old man, rode the mighty dragon Kalessin back from the land of the dead. And then, the legends say, Sparrowhawk entered his boat, Lookfar, turned his back on land, and without wind or sail or oar moved westward over the sea and out of sight.Wizard of Earthsea, The Tombs of Atuan, The Farthest Shore - Ursula Le Guin's brilliant and magical trilogy.Cover Illustration: Jonathan Field"
39,68488,"Fool's Errand (Tawny Man, #1)",Robin Hobb,/book/show/68488.Fool_s_Errand,661,1.62E-05,4.3,Fantasy,FALSE,61736,"For fifteen years FitzChivalry Farseer has lived in self-imposed exile, assumed to be dead by almost all who once cared about him. But now, into his isolated life, visitors begin to arrive: Fitz’s mentor from his assassin days; a hedge-witch who foresees the return of a long-lost love; and the Fool, the former White Prophet, who beckons Fitz to fulfill his destiny.Then comes the summons he cannot ignore. Prince Dutiful, the young heir to the Farseer throne, has vanished. Fitz, possessed of magical skills both royal and profane, is the only one who can retrieve him in time for his betrothal ceremony, thus sparing the Six Duchies profound political embarrassment . . . or worse. But even Fitz does not suspect the web of treachery that awaits him—or how his loyalties will be tested to the breaking point."
